,product,brand,weight,links,price,price_gr,nutritions,photo_link
408,Classic - 80g,iChoc,- 80g,https://kokku-online.de/ichoc-classic/,1.99 €,2.49€/100g,"Brennwert2377 kJ / 570 kcalFett36,4g- davon gesättigte Fettsäuren21,5gKohlenhydrate57,5g- davon Zucker46,7gEiweiß1,8gSalz0,11g",https://kokku-online.de//bilder/350x350/6149/ichoc-classic.auto
409,Choccy Schoko Buttons - 25g,Moo Free,- 25g,https://kokku-online.de/moo-free-reismilch-schoko-drops/,0.99 €,3.96€/100g,"Brennwert2252 kJ / 540 kcalFett31g- davon gesättigte Fettsäuren19gKohlenhydrate58g- davon Zucker41gEiweiß3,1gSalz0,00g",https://kokku-online.de//bilder/350x350/15062/moo-free-reismilch-schoko-drops.auto
410,Kirschbomben Lebkuchen - 200g,rosmarin BIOBACK,- 200g,https://kokku-online.de/rosmarin-bioback-kirschbomben/,4.99 €,2.50€/100g,"Brennwert1454 kJ / 345 kcalFett9,3g- davon gesättigte Fettsäuren5,5gKohlenhydrate59g- davon Zucker41gEiweiß4,0gSalz0,003g",https://kokku-online.de//bilder/350x350/3772/rosmarin-bioback-kirschbomben.auto
411,BIG Baking Chocolate - Schoko Drops - 1kg,Plamil,- 1kg,https://kokku-online.de/plamil-milchfreie-schoko-drops-grosspack/,13.29 €,13.29€/kg,"Brennwert2213 kJ / 513 kcalFett30,9g- davon gesättigte Fettsäuren18,4gKohlenhydrate53g- davon Zucker48,5gEiweiß6,8gSalz0,07g",https://kokku-online.de//bilder/350x350/6033/plamil-milchfreie-schoko-drops-grosspack.auto
412,Janosch Bärenfreunde - Fructosefreie Gummibären - 50g,frusano,- 50g,https://kokku-online.de/frusano-janosch-baerenfreunde-gummibaeren/,1.39 €,2.78€/100g,"Brennwert1316 kJ / 314 kcalFett0,2g- davon gesättigte Fettsäuren0,2gKohlenhydrate77g- davon Zucker53,2gEiweiß0gSalz0,22g",https://kokku-online.de//bilder/350x350/5885/frusano-janosch-baerenfreunde-gummibaeren.auto
413,Süße Lakritz °Schnüre° - 75g,Candy Tree,- 75g,https://kokku-online.de/candy-tree-suesse-lakritz-schnuere/,bisher 1.99 €,2.52€/100g,"Brennwert1498 kJ / 353 kcalFett0,2g- davon gesättigte Fettsäuren0,1gKohlenhydrate85,4g- davon Zucker41,4gEiweiß2,1gSalz0,22g",https://kokku-online.de//bilder/350x350/5760/candy-tree-suesse-lakritz-schnuere.auto
414,Riegel °Pecan Meersalz° - 40g,Lovechock,- 40g,https://kokku-online.de/lovechock-roh-schokoriegel-pecan-maca/,2.49 €,6.23€/100g,"Brennwert2546 kJ / 615 kcalFett51g- davon gesättigte Fettsäuren24gKohlenhydrate28g- davon Zucker22gEiweiß7.4gSalz0,48g",https://kokku-online.de//bilder/350x350/17845/lovechock-roh-schokoriegel-pecan-maca.auto
415,Riegel °Pur Kakaonibs° - 40g,Lovechock,- 40g,https://kokku-online.de/lovechock-riegel-pur-kakaonibs/,2.49 €,6.23€/100g,"Brennwert2674 kJ / 646 kcalFett55g- davon gesättigte Fettsäuren33gKohlenhydrate26g- davon Zucker16gEiweiß8.1gSalz0,04g",https://kokku-online.de//bilder/350x350/16118/lovechock-riegel-pur-kakaonibs.auto
416,Kakao Creme Waffeln - 125g,3 Pauly,- 125g,https://kokku-online.de/3-pauly-kakao-creme-waffeln/,1.99 €,1.59€/100g,"Brennwert2341 kJ / 562 kcalFett34g- davon gesättigte Fettsäuren17gKohlenhydrate56 g- davon Zucker28gEiweiß4,4gSalz0,28g",https://kokku-online.de//bilder/350x350/5423/3-pauly-kakao-creme-waffeln.auto
417,Schokoladen Herzen - 125g,Plamil,- 125g,https://kokku-online.de/plamil-bio-schokoladen-herzen/,4.89 €,3.91€/100g,"Brennwert2458 kJ / 591 kcalFett40,9g- davon gesättigte Fettsäuren24gKohlenhydrate51,1g- davon Zucker42,5gEiweiß2,8gSalz0,07g",https://kokku-online.de//bilder/350x350/5403/plamil-bio-schokoladen-herzen.auto
418,Mürbeteig Torteletts - 150g,3 Pauly,- 150g,https://kokku-online.de/3-pauly-muerbeteig-torteletts/,2.49 €,1.66€/100g,"Brennwert2000 kJ / 476 kcalFett18g- davon gesättigte Fettsäuren8,6gKohlenhydrate75g- davon Zucker29gEiweiß2,9gSalz0,29g",https://kokku-online.de//bilder/350x350/7331/3-pauly-muerbeteig-torteletts.auto
419,Vegane Cola Fläschchen - 75g,SOBO,- 75g,https://kokku-online.de/sobo-vegane-gummi-cola-flaeschchen/,1.49 €,1.99€/100g,"Brennwert1206 kJ / 288 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate55g- davon Zucker41gEiweiß0,9gSalz0,20g",https://kokku-online.de//bilder/350x350/10306/sobo-vegane-gummi-cola-flaeschchen.auto
420,Brownies Backmischung - 400g,BauckHof,- 400g,https://kokku-online.de/bauckhof-brownies-backmischung/,3.29 €,8.23€/kg,"Brennwert1663 kJ / 393 kcalFett5,1g- davon gesättigte Fettsäuren3,0gKohlenhydrate81g- davon Zucker54gEiweiß4,4gSalz0,19g",https://kokku-online.de//bilder/350x350/7823/bauckhof-brownies-backmischung.auto
421,VEGOLINO feine Nougat Pralinés - 180g,Vego Chocolate,- 180g,https://kokku-online.de/vego-chocolate-vegolino-feine-nougat-pralines/,4.99 €,2.77€/100g,"Brennwert2451 kJ / 589 kcalFett40g- davon gesättigte Fettsäuren14gKohlenhydrate48g- davon Zucker44gEiweiß6,5gSalz0,0g",https://kokku-online.de//bilder/350x350/10393/vego-chocolate-vegolino-feine-nougat-pralines.auto
422,Dinkel Zitronenkuchen Backmischung - 485g,BauckHof,- 485g,https://kokku-online.de/bauckhof-dinkel-zitronenkuchen-backmischung/,3.69 €,7.61€/kg,"Brennwert1512 kJ / 356 kcalFett0,8g- davon gesättigte Fettsäuren0,1gKohlenhydrate78g- davon Zucker30gEiweiß7,5gSalz0,85g",https://kokku-online.de//bilder/350x350/8338/bauckhof-dinkel-zitronenkuchen-backmischung.auto
423,Super Nut - 80g,iChoc,- 80g,https://kokku-online.de/ichoc-super-nut/,1.99 €,2.49€/100g,"Brennwert2465 kJ / 593 kcalFett41,5g- davon gesättigte Fettsäuren18gKohlenhydrate48,6g- davon Zucker37,5gEiweiß4,2gSalz0,09g",https://kokku-online.de//bilder/350x350/4451/ichoc-super-nut.auto
424,Pectino Teddy Gummibären - 100g,Pural,- 100g,https://kokku-online.de/pural-pectino-teddy-gummibaeren/,bisher 1.79 €,1.69€/100g,"Brennwert1378 kJ / 325 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate78,3 g- davon Zucker57,8gEiweiß0gSalz0,25g",https://kokku-online.de//bilder/350x350/4216/pural-pectino-teddy-gummibaeren.auto
425,BioBis °Vanille° Doppelkeks - 300g,Pural,- 300g,https://kokku-online.de/pural-biobis-doppelkeks-vanille/,2.09 €,6.97€/kg,"Brennwert2044 kJ / 482 kcalFett20g- davon gesättigte Fettsäuren10gKohlenhydrate69g- davon Zucker27gEiweiß5,6gSalz0,575g",https://kokku-online.de//bilder/350x350/4012/pural-biobis-doppelkeks-vanille.auto
426,Mandel Orange Riegel - 35g,Vivani,- 35g,https://kokku-online.de/vivani-mandel-orange-riegel/,0.99 €,2.83€/100g,"Brennwert2367 kJ / 568 kcalFett36,6g- davon gesättigte Fettsäuren20,6gKohlenhydrate54,9g- davon Zucker43,7gEiweiß3gSalz0g",https://kokku-online.de//bilder/350x350/14241/vivani-mandel-orange-riegel.auto
427,Helle Schokolade °zuckerfrei° - 100g,Plamil,- 100g,https://kokku-online.de/plamil-martello-milch-schokolade-ohne-zucker/,2.79 €,2.79€/100g,"Brennwert2346 kJ / 567 kcalFett47g- davon gesättigte Fettsäuren26gKohlenhydrate26,3g- davon Zucker2,3gEiweiß14,6gSalz0,1g",https://kokku-online.de//bilder/350x350/8012/plamil-martello-milch-schokolade-ohne-zucker.auto
428,BioBis °Dinkel Choc° Doppelkeks - 300g,Pural,- 300g,https://kokku-online.de/pural-biobis-doppelkeks-dinkel-choc/,2.49 €,8.30€/kg,"Brennwert2049 kJ / 489 kcalFett22g- davon gesättigte Fettsäuren10gKohlenhydrate63,0g- davon Zucker26gEiweiß7,50gSalz0,40g",https://kokku-online.de//bilder/350x350/3940/pural-biobis-doppelkeks-dinkel-choc.auto
429,Black Cherry Riegel - 35g,Vivani,- 35g,https://kokku-online.de/vivani-black-cherry/,0.99 €,2.83€/100g,"Brennwert2416 kJ / 582 kcalFett42,4g- davon gesättigte Fettsäuren26,7gKohlenhydrate41,4g- davon Zucker37,6gEiweiß4,8gSalz< 0,01g",https://kokku-online.de//bilder/350x350/14242/vivani-black-cherry.auto
430,Dark Nougat Croccante Riegel - 35g,Vivani,- 35g,https://kokku-online.de/vivani-dark-nougat-croccante/,0.99 €,2.83€/100g,"Brennwert2354 kJ / 573 kcalFett39,2g- davon gesättigte Fettsäuren15,8gKohlenhydrate45,8g- davon Zucker38,9gEiweiß6,1gSalz< 0,01g",https://kokku-online.de//bilder/350x350/14243/vivani-dark-nougat-croccante.auto
431,White Vanilla - 80g,iChoc,- 80g,https://kokku-online.de/ichoc-white-vanilla/,1.99 €,2.49€/100g,"Brennwert2478 kJ / 595 kcalFett40,5g- davon gesättigte Fettsäuren24,3gKohlenhydrate56,6g- davon Zucker43,1gEiweiß0,4gSalz0,1g",https://kokku-online.de//bilder/350x350/9045/ichoc-white-vanilla.auto
432,Mandel Orange - 80g,iChoc,- 80g,https://kokku-online.de/ichoc-almond-orange/,1.99 €,2.49€/100g,"Brennwert2367 kJ / 568 kcalFett36,6g- davon gesättigte Fettsäuren20,6gKohlenhydrate54,9g- davon Zucker43,7gEiweiß3,0gSalz0,0g",https://kokku-online.de//bilder/350x350/3989/ichoc-almond-orange.auto
433,Choco Cookie - 80g,iChoc,- 80g,https://kokku-online.de/ichoc-choco-cookie/,1.99 €,2.49€/100g,"Brennwert2337 kJ / 561 kcalFett35,2g- davon gesättigte Fettsäuren20,7gKohlenhydrate56,1g- davon Zucker42,2gEiweiß3,0gSalz0,0g",https://kokku-online.de//bilder/350x350/3991/ichoc-choco-cookie.auto
434,White Nougat Crisp - 80g,iChoc,- 80g,https://kokku-online.de/ichoc-white-nougat-crisp/,1.99 €,2.49€/100g,"Brennwert2441 kJ / 586 kcalFett39,0g- davon gesättigte Fettsäuren15,6gKohlenhydrate54,3g- davon Zucker44,0gEiweiß3,6gSalz0,0g",https://kokku-online.de//bilder/350x350/3990/ichoc-white-nougat-crisp.auto
435,Mini Moos °Original° Schoko Riegel - 20g,Moo Free,- 20g,https://kokku-online.de/moo-free-mini-moos-schoko-riegel/,0.99 €,4.95€/100g,Brennwert2253 kJ / 540 kcalFett31g- davon gesättigte Fettsäuren19gKohlenhydrate58g- davon Zucker41gEiweiß3.1gSalz0g,https://kokku-online.de//bilder/350x350/15182/moo-free-mini-moos-schoko-riegel.auto
436,Lutscher °Schwarze Johannisbeere° - 12g,Candy Tree,- 12g,https://kokku-online.de/candy-tree-lutscher-schwarze-johannisbeere/,0.69 €,5.75€/100g,"Brennwert1541 kJ / 363 kcalFett0,2g- davon gesättigte Fettsäuren0gKohlenhydrate89,8g- davon Zucker53,7gEiweiß0,4gSalz0g",https://kokku-online.de//bilder/350x350/2887/candy-tree-lutscher-schwarze-johannisbeere.auto
437,Mini Moos °Bunny Cumb° Riegel - 23g,Moo Free,- 23g,https://kokku-online.de/moo-free-mini-moos-honig-toffee-crunchy-riegel/,0.99 €,4.30€/100g,"Brennwert2213 kJ / 530 kcalFett29g- davon gesättigte Fettsäuren18gKohlenhydrate61g- davon Zucker43gEiweiß2.9gSalz0,08g",https://kokku-online.de//bilder/350x350/15077/moo-free-mini-moos-honig-toffee-crunchy-riegel.auto
438,Mini Moos °Minze° Schoko Riegel - 20g,Moo Free,- 20g,https://kokku-online.de/moo-free-mini-moos-minz-schoko-riegel/,0.99 €,4.95€/100g,Brennwert2250 kJ / 539 kcalFett31g- davon gesättigte Fettsäuren19gKohlenhydrate58g- davon Zucker41gEiweiß3.1gSalz0g,https://kokku-online.de//bilder/350x350/15183/moo-free-mini-moos-minz-schoko-riegel.auto
439,White Nougat Crisp Riegel - 35g,Vivani,- 35g,https://kokku-online.de/vivani-white-nougat-crisp/,0.99 €,2.83€/100g,"Brennwert2441 kJ / 586 kcalFett39g- davon gesättigte Fettsäuren15,6gKohlenhydrate53,8g- davon Zucker41,7gEiweiß3,6gSalz0g",https://kokku-online.de//bilder/350x350/14244/vivani-white-nougat-crisp.auto
440,Mini Moos °Orange° Schokoriegel - 20g,Moo Free,- 20g,https://kokku-online.de/moo-free-cheeky-orange-bar/,0.99 €,4.95€/100g,Brennwert2236 kJ / 536 kcalFett31g- davon gesättigte Fettsäuren19gKohlenhydrate58g- davon Zucker41gEiweiß3gSalz0g,https://kokku-online.de//bilder/350x350/15279/moo-free-cheeky-orange-bar.auto
441,Paradiso Konfekt - 100g,Govinda,- 100g,https://kokku-online.de/govinda-paradiso-konfekt-nur-mit-agavensirup-gesuesst/,3.89 €,3.89€/100g,"Brennwert1350 kJ / 337 kcalFett24g- davon gesättigte Fettsäuren17,5gKohlenhydrate43g- davon Zucker11,4gEiweiß1,2gSalz< 0,1g",https://kokku-online.de//bilder/350x350/4642/govinda-paradiso-konfekt-nur-mit-agavensirup-gesuesst.auto
442,°Original° Schokolade - 80g,Moo Free,- 80g,https://kokku-online.de/moo-free-schokolade-milchfrei-und-superlecker/,2.89 €,3.61€/100g,Brennwert2252 kJ / 540 kcalFett31g- davon gesättigte Fettsäuren19gKohlenhydrate58g- davon Zucker41gEiweiß3.1gSalz0g,https://kokku-online.de//bilder/350x350/14949/moo-free-schokolade-milchfrei-und-superlecker.auto
443,VEGO Haselnuss Schokoriegel - 150g,Vego Chocolate,- 150g,https://kokku-online.de/vego-chocolate-vego-whole-hazelnut-chocolate-bar/,3.39 €,2.26€/100g,"Brennwert2456 kJ / 591 kcalFett40,8g- davon gesättigte Fettsäuren11,4gKohlenhydrate44,6g- davon Zucker39,3gEiweiß8,2gSalz0g",https://kokku-online.de//bilder/350x350/2270/vego-chocolate-vego-whole-hazelnut-chocolate-bar.auto
444,Dinkel Waffelröllchen mit Schokolade - 200g,Rosengarten,- 200g,https://kokku-online.de/rosengarten-dinkel-waffelroellchen-mit-schokolade/,4.59 €,2.30€/100g,"Brennwert1908 kJ / 456 kcalFett21,4g- davon gesättigte Fettsäuren11,2gKohlenhydrate54,4g- davon Zucker27,6gEiweiß8,4gSalz0,4g",https://kokku-online.de//bilder/350x350/15886/rosengarten-dinkel-waffelroellchen-mit-schokolade.auto
445,°Crunchy Peanut Butter° Energieriegel - 68g,CLIF BAR,- 68g,https://kokku-online.de/clif-bar-energieriegel-crunchy-peanut-butter/,2.49 €,3.66€/100g,"Brennwert1696 kJ / 403 kcalFett10,5g- davon gesättigte Fettsäuren1,7gKohlenhydrate59g- davon Zucker28gEiweiß16gSalz0,86g",https://kokku-online.de//bilder/350x350/8773/clif-bar-energieriegel-crunchy-peanut-butter.auto
446,°White Chocolate Macadamia° Energieriegel - 68g,CLIF BAR,- 68g,https://kokku-online.de/clif-bar-energieriegel-white-chocolate-macadamia/,2.49 €,3.66€/100g,"Brennwert1729 kJ / 411 kcalFett11g- davon gesättigte Fettsäuren2,7gKohlenhydrate62g- davon Zucker31gEiweiß13gSalz0,82g",https://kokku-online.de//bilder/350x350/7986/clif-bar-energieriegel-white-chocolate-macadamia.auto
447,°Chocolate Almond Fudge° Energieriegel - 68g,CLIF BAR,- 68g,https://kokku-online.de/clif-bar-energieriegel-chocolate-almond-fudge/,2.49 €,3.66€/100g,"Brennwert1689 kJ / 400 kcalFett9g- davon gesättigte Fettsäuren1,9gKohlenhydrate63g- davon Zucker29gEiweiß14gSalz0,59g",https://kokku-online.de//bilder/350x350/8774/clif-bar-energieriegel-chocolate-almond-fudge.auto
448,°Blueberry Crisp° Energieriegel - 68g,CLIF BAR,- 68g,https://kokku-online.de/clif-bar-energieriegel-blueberry-crisp/,2.49 €,3.66€/100g,"Brennwert1671 kJ / 396 kcalFett7,6g- davon gesättigte Fettsäuren0,9gKohlenhydrate65g- davon Zucker32gEiweiß14gSalz0,65g",https://kokku-online.de//bilder/350x350/7766/clif-bar-energieriegel-blueberry-crisp.auto
449,°Chocolate Chip° Energieriegel - 68g,CLIF BAR,- 68g,https://kokku-online.de/clif-bar-energieriegel-chocolate-chip/,2.49 €,3.66€/100g,"Brennwert1686 kJ / 400 kcalFett7,5g- davon gesättigte Fettsäuren2,2gKohlenhydrate66g- davon Zucker32gEiweiß14gSalz0,52g",https://kokku-online.de//bilder/350x350/8333/clif-bar-energieriegel-chocolate-chip.auto
450,So free Intense Mint 60% - Schokolade Minze - 80g,Plamil,- 80g,https://kokku-online.de/plamil-schokolade-minze/,2.89 €,3.61€/100g,"Brennwert2334 kJ / 562 kcalFett38,5g- davon gesättigte Fettsäuren24gKohlenhydrate42,3g- davon Zucker39,1gEiweiß6,8gSalz0,1g",https://kokku-online.de//bilder/350x350/8360/plamil-schokolade-minze.auto
451,So Free Hanfsamen °zuckerfrei° - 70g,Plamil,- 70g,https://kokku-online.de/plamil-schokolade-hanf-ohne-zucker/,2.89 €,4.13€/100g,"Brennwert2685 kJ / 648 kcalFett46,5g- davon gesättigte Fettsäuren27gKohlenhydrate28g- davon Zucker1gEiweiß10,5gSalz0,07g",https://kokku-online.de//bilder/350x350/7800/plamil-schokolade-hanf-ohne-zucker.auto
452,Raw Bite Coconut - 50g,Raw Bite Rohkostriegel,- 50g,https://kokku-online.de/raw-bite-raw-bite-coconut/,1.79 €,3.58€/100g,"Brennwert1928 kJ / 461 kcalFett23g- davon gesättigte Fettsäuren11gKohlenhydrate53g- davon Zucker38gEiweiß7,0gSalz0,031g",https://kokku-online.de//bilder/350x350/1948/raw-bite-raw-bite-coconut.auto
453,Raw Bite Spicy Lime - 50g,Raw Bite Rohkostriegel,- 50g,https://kokku-online.de/raw-bite-raw-bite-spicy-lime/,1.79 €,3.58€/100g,"Brennwert1824 kJ / 436 kcalFett20g- davon gesättigte Fettsäuren3,0gKohlenhydrate53g- davon Zucker39gEiweiß8,0gSalz0,018g",https://kokku-online.de//bilder/350x350/1946/raw-bite-raw-bite-spicy-lime.auto
454,Raw Bite Cashew - 50g,Raw Bite Rohkostriegel,- 50g,https://kokku-online.de/raw-bite-raw-bite-cashew/,1.79 €,3.58€/100g,"Brennwert1942 kJ / 464 kcalFett23g- davon gesättigte Fettsäuren5,0gKohlenhydrate52g- davon Zucker32gEiweiß9,0gSalz0,003g",https://kokku-online.de//bilder/350x350/6125/raw-bite-raw-bite-cashew.auto
455,Raw Bite Cacao - 50g,Raw Bite Rohkostriegel,- 50g,https://kokku-online.de/raw-bite-raw-bite-cacao/,1.79 €,3.58€/100g,"Brennwert1879 kJ / 449 kcalFett22g- davon gesättigte Fettsäuren4,0gKohlenhydrate48g- davon Zucker35gEiweiß23gSalz0,018g",https://kokku-online.de//bilder/350x350/6124/raw-bite-raw-bite-cacao.auto
456,Raw Bite Protein - 50g,Raw Bite Rohkostriegel,- 50g,https://kokku-online.de/raw-bite-raw-bite-protein/,1.79 €,3.58€/100g,"Brennwert1671 kJ / 401 kcalFett20,0g- davon gesättigte Fettsäuren3,0gKohlenhydrate36,0g- davon Zucker30,0gEiweiß20,0gSalz0,02g",https://kokku-online.de//bilder/350x350/1942/raw-bite-raw-bite-protein.auto
457,Raw Bite Vanilla Berries - 50g,Raw Bite Rohkostriegel,- 50g,https://kokku-online.de/raw-bite-raw-bite-vanilla-berry/,1.79 €,3.58€/100g,"Brennwert1705 kJ / 408 kcalFett16g- davon gesättigte Fettsäuren1gKohlenhydrate52g- davon Zucker42gEiweiß8gSalz0,015g",https://kokku-online.de//bilder/350x350/1938/raw-bite-raw-bite-vanilla-berry.auto
458,Raw Bite Apple Cinnamon - 50g,Raw Bite Rohkostriegel,- 50g,https://kokku-online.de/raw-bite-raw-bite-apple-cinnamon/,1.79 €,3.58€/100g,"Brennwert1781 kJ / 426 kcalFett16g- davon gesättigte Fettsäuren2,0gKohlenhydrate57g- davon Zucker46gEiweiß8,0gSalz0,03g",https://kokku-online.de//bilder/350x350/1936/raw-bite-raw-bite-apple-cinnamon.auto
459,Amarenakirsche in Zartbitter - 50g,Landgarten,- 50g,https://kokku-online.de/landgarten-naschfruechte-amarenakirsche-zartbitter/,1.99 €,3.98€/100g,"Brennwert2118 kJ / 509 kcalFett32g- davon gesättigte Fettsäuren19gKohlenhydrate46g- davon Zucker43gEiweiß5,1gSalz0,03g",https://kokku-online.de//bilder/350x350/1868/landgarten-naschfruechte-amarenakirsche-zartbitter.auto
460,Ingwer in Zartbitterschokolade - 70g,Landgarten,- 70g,https://kokku-online.de/landgarten-ingwer-in-zartbitterschokolade/,1.89 €,2.70€/100g,"Brennwert1978 kJ / 473 kcalFett23g- davon gesättigte Fettsäuren15gKohlenhydrate59g- davon Zucker54gEiweiß4,2gSalz0,10g",https://kokku-online.de//bilder/350x350/18910/landgarten-ingwer-in-zartbitterschokolade.auto
461,Himbeere in Zartbitter - 50g,Landgarten,- 50g,https://kokku-online.de/landgarten-naschfruechte-himbeere-zartbitter/,1.99 €,3.98€/100g,"Brennwert2158 kJ / 519 kcalFett35g- davon gesättigte Fettsäuren21gKohlenhydrate39g- davon Zucker37gEiweiß6,2gSalz0,02g",https://kokku-online.de//bilder/350x350/1606/landgarten-naschfruechte-himbeere-zartbitter.auto
462,Erdbeerschnüre aus Fruchtgummi - 75g,Candy Tree,- 75g,https://kokku-online.de/candy-tree-bio-erdbeerschnuere/,1.99 €,2.65€/100g,"Brennwert1433 kJ / 337 kcalFett0,4g- davon gesättigte Fettsäuren0,1gKohlenhydrate81,6g- davon Zucker42,4gEiweiß1,9gSalz0,1g",https://kokku-online.de//bilder/350x350/5762/candy-tree-bio-erdbeerschnuere.auto
463,Himbeerschnüre aus Fruchtgummi - 75g,Candy Tree,- 75g,https://kokku-online.de/candy-tree-bio-himbeerschnuere/,1.99 €,2.65€/100g,"Brennwert1427 kJ / 336 kcalFett0,3g- davon gesättigte Fettsäuren0,1gKohlenhydrate81,1g- davon Zucker42,1gEiweiß2,0gSalz0,1g",https://kokku-online.de//bilder/350x350/5761/candy-tree-bio-himbeerschnuere.auto
464,SchakaBerry - 100g,Vantastic Foods,- 100g,https://kokku-online.de/vantastic-foods-schakaberry/,3.29 €,3.29€/100g,"Brennwert2310 kJ / 551 kcalFett36g- davon gesättigte Fettsäuren21gKohlenhydrate56g- davon Zucker42gEiweiß2,5gSalz0,25g",https://kokku-online.de//bilder/350x350/9335/vantastic-foods-schakaberry.auto
465,Marshmallow Vanilla & Strawberry - 75g,deBron,- 75g,https://kokku-online.de/debron-marshmallow-vanilla-und-strawberry/,2.29 €,3.05€/100g,"Brennwert1454 kJ / 342 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate85g- davon Zucker72gEiweiß0,5gSalz0,20g",https://kokku-online.de//bilder/350x350/9441/debron-marshmallow-vanilla-und-strawberry.auto
466,Kürbis in Zartbitter Schokolade - 50g,Landgarten,- 50g,https://kokku-online.de/landgarten-kuerbis-in-zartbitter-schokolade/,1.49 €,2.98€/100g,"Brennwert2290 kJ / 551 kcalFett39g- davon gesättigte Fettsäuren18gKohlenhydrate31g- davon Zucker28gEiweiß15gSalz0,12g",https://kokku-online.de//bilder/350x350/7275/landgarten-kuerbis-in-zartbitter-schokolade.auto
467,choc' O nut Kakaokekse - 85g,Pural,- 85g,https://kokku-online.de/pural-choc-o-nut/,0.99 €,1.16€/100g,"Brennwert1976 kJ / 471 kcalFett20g- davon gesättigte Fettsäuren8gKohlenhydrate66g- davon Zucker30gEiweiß6,7gSalz0,58g",https://kokku-online.de//bilder/350x350/9537/pural-choc-o-nut.auto
468,Riegel °Mandel Feige° - 40g,Lovechock,- 40g,https://kokku-online.de/lovechock-riegel-mandel-feige/,2.49 €,6.23€/100g,"Brennwert2476 kJ / 597 kcalFett46g- davon gesättigte Fettsäuren24gKohlenhydrate32g- davon Zucker25gEiweiß8.5gSalz0,03g",https://kokku-online.de//bilder/350x350/16120/lovechock-riegel-mandel-feige.auto
469,Schmunzel Nikolaus Zartbitter - 40g,Heidi Chocolate,- 40g,https://kokku-online.de/heidi-chocolate-schmunzel-nikolaus-zartbitter/,3.19 €,7.98€/100g,"Brennwert2417 kJ / 577 kcalFett43,5g- davon gesättigte Fettsäuren26,4gKohlenhydrate34,4g- davon Zucker29,2gEiweiß6,7gSalz0,2g",https://kokku-online.de//bilder/350x350/5948/heidi-chocolate-schmunzel-nikolaus-zartbitter.auto
470,Schakalode Buttons - 500g,Vantastic Foods,- 500g,https://kokku-online.de/vantastic-foods-schakalode-buttons/,8.99 €,17.98€/kg,"Brennwert2267 kJ / 541 kcalFett35,0g- davon gesättigte Fettsäuren22gKohlenhydrate57g- davon Zucker44gEiweiß2,0gSalz0,28g",https://kokku-online.de//bilder/350x350/9819/vantastic-foods-schakalode-buttons.auto
471,Riegel °Maulbeere Crunch° - 40g,Lovechock,- 40g,https://kokku-online.de/lovechock-roh-riegel-maulbeere-vanille/,2.49 €,6.23€/100g,Brennwert2412 kJ / 580 kcalFett41g- davon gesättigte Fettsäuren21gKohlenhydrate45g- davon Zucker29gEiweiß5.1gSalz0.04g,https://kokku-online.de//bilder/350x350/17284/lovechock-roh-riegel-maulbeere-vanille.auto
472,Frucht Gummibärchen fest - 300g,SOBO,- 300g,https://kokku-online.de/sobo-vegane-gummi-baerchen-300g/,4.99 €,16.63€/kg,"Brennwert1203 kJ / 287 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate52g- davon Zucker37gEiweiß1,1gSalz0,19g",https://kokku-online.de//bilder/350x350/10305/sobo-vegane-gummi-baerchen-300g.auto
473,Spacebar Hanf - 40g,Wheaty,- 40g,https://kokku-online.de/topas-wheaty-spacebar-hanf/,1.19 €,2.98€/100g,"Brennwert1145 kJ / 273 kcalFett12,7g- davon gesättigte Fettsäuren9,7gKohlenhydrate4,6g- davon Zucker0,5gEiweiß35,1gSalz1,6g",https://kokku-online.de//bilder/350x350/18763/topas-wheaty-spacebar-hanf.auto
474,Weisse Schakalode Buttons - 500g,Vantastic Foods,- 500g,https://kokku-online.de/vantastic-foods-weisse-schakalode-buttons/,8.99 €,17.98€/kg,"Brennwert2429 kJ / 580 kcalFett39g- davon gesättigte Fettsäuren22gKohlenhydrate57g- davon Zucker36gEiweiß1,4gSalz0,25g",https://kokku-online.de//bilder/350x350/9382/vantastic-foods-weisse-schakalode-buttons.auto
475,Futterkeks - 150g,Vantastic Foods,- 150g,https://kokku-online.de/vantastic-foods-futterkeks/,2.29 €,1.53€/100g,"Brennwert1893 kJ / 450 kcalFett15g- davon gesättigte Fettsäuren1,8gKohlenhydrate71g- davon Zucker24gEiweiß6,5gSalz0,74g",https://kokku-online.de//bilder/350x350/8347/vantastic-foods-futterkeks.auto
476,Riegel °Kirsch Chili° - 40g,Lovechock,- 40g,https://kokku-online.de/lovechock-riegel-kirsch-chili/,2.49 €,6.23€/100g,Brennwert2288 kJ / 551 kcalFett41g- davon gesättigte Fettsäuren24gKohlenhydrate35g- davon Zucker27gEiweiß6.3gSalz0.03g,https://kokku-online.de//bilder/350x350/16127/lovechock-riegel-kirsch-chili.auto
