,product,brand,price,weight,kj,kcal,fat,sat_fat,carbs,sugar,fibre,protein,salt,product_link,photo_link,brand_new,cluster,cluster_2
591,Lübecker Marzipanbrot mit Zartbitterschokolade ,Lubs,1.99,0.05,2056.0,494.0,32.0,7.4,36.5,34.7,,11.2,0.03,https://kokku-online.de/lubs-luebecker-marzipanbrot-mit-zartbitterschokolade/,https://kokku-online.de//bilder/350x350/7725/lubs-luebecker-marzipanbrot-mit-zartbitterschokolade.auto,Lubs,7,2
592,Wintertraum Fruchtriegel ,Lubs,0.99,0.04,1441.0,344.0,10.4,1.1,54.9,47.6,,6.1,0.03,https://kokku-online.de/lubs-wintertraum-fruchtriegel/,https://kokku-online.de//bilder/350x350/9804/lubs-wintertraum-fruchtriegel.auto,Lubs,7,3
593,Pfeffernüsse ,Linea Natura,2.49,0.125,1579.0,372.0,2.2,0.85,83.0,53.4,,5.1,0.002,https://kokku-online.de/linea-natura-pfeffernuesse/,https://kokku-online.de//bilder/350x350/3945/linea-natura-pfeffernuesse.auto,Other,0,3
594,Herzen Sterne Brezeln Lebkuchen ,Linea Natura,4.49,0.2,1602.0,380.0,11.0,7.3,65.0,43.5,,5.1,0.002,https://kokku-online.de/linea-natura-herzen-sterne-brezeln/,https://kokku-online.de//bilder/350x350/3947/linea-natura-herzen-sterne-brezeln.auto,Other,0,3
595,Dattel Kokos Konfekt ,Lubs,2.29,0.1,1278.0,302.0,1.8,1.2,64.9,64.9,,2.1,2.1,https://kokku-online.de/lubs-dattel-kokos-konfekt/,https://kokku-online.de//bilder/350x350/3839/lubs-dattel-kokos-konfekt.auto,Lubs,7,3
596,Schmunzel Nikolaus hell ,Heidi Chocolate,3.19,0.04,2476.0,591.0,40.8,22.8,53.0,42.0,,1.8,0.18,https://kokku-online.de/heidi-chocolate-schmunzel-nikolaus-hell-mit-reismilch/,https://kokku-online.de//bilder/350x350/3883/heidi-chocolate-schmunzel-nikolaus-hell-mit-reismilch.auto,Other,2,0
597,Lebkuchenherzen mit Kirschfüllung ,Linea Natura,2.99,0.125,1640.0,389.0,11.8,7.9,64.6,41.3,,6.2,0.005,https://kokku-online.de/linea-natura-lebkuchenherzen-mit-kirschfuellung/,https://kokku-online.de//bilder/350x350/3946/linea-natura-lebkuchenherzen-mit-kirschfuellung.auto,Other,0,3
598,Soo Free Cool Mint °zuckerfrei° ,Plamil,2.89,0.08,2715.0,655.0,46.0,28.0,31.0,1.0,,9.2,0.07,https://kokku-online.de/plamil-so-free-dunkle-schokolade-mit-minze-ohne-zucker/,https://kokku-online.de//bilder/350x350/7685/plamil-so-free-dunkle-schokolade-mit-minze-ohne-zucker.auto,Plamil,6,0
599,Schokoladen Weihnachtsmann laktosefrei ,Plamil,1.09,0.02,2458.0,591.0,41.0,24.0,51.0,42.5,,2.8,0.07,https://kokku-online.de/plamil-schokoladen-schneemann-laktosefrei/,https://kokku-online.de//bilder/350x350/18815/plamil-schokoladen-schneemann-laktosefrei.auto,Plamil,6,0
600,Hammy's Selection Box - Geschenkbox ,Moo Free,4.99,0.105,2234.0,536.0,31.0,20.0,57.0,42.0,,3.0,2.0,https://kokku-online.de/vegane-weihnachts-schokoriegel-box/,https://kokku-online.de//bilder/350x350/14947/vegane-weihnachts-schokoriegel-box.auto,Moo Free,2,0
601,Weihnachtsmann aus veganer Schokolade ,Moo Free,1.39,0.032,2252.0,540.0,31.0,19.0,58.0,41.0,,3.0,0.0,https://kokku-online.de/moo-free-weihnachtsmann-aus-veganer-bio-schokolade/,https://kokku-online.de//bilder/350x350/14969/moo-free-weihnachtsmann-aus-veganer-bio-schokolade.auto,Moo Free,2,0
602,Helle Reis Schokolade ,Rapunzel,2.09,0.1,2350.0,565.0,36.0,21.0,56.0,55.0,,2.6,0.2,https://kokku-online.de/rapunzel-helle-reis-schokolade/,https://kokku-online.de//bilder/350x350/7607/rapunzel-helle-reis-schokolade.auto,Rapunzel,2,0
603,Sesamini ,Rapunzel,0.59,0.027,1964.0,470.0,25.3,3.8,47.3,35.2,,10.6,0.09,https://kokku-online.de/rapunzel-sesamini/,https://kokku-online.de//bilder/350x350/7604/rapunzel-sesamini.auto,Rapunzel,2,2
604,Backerbsen (Crossies) ,Rapunzel,1.99,0.15,2176.0,521.0,29.7,2.7,54.0,2.3,,7.5,1.47,https://kokku-online.de/rapunzel-backerbsen-crossies/,https://kokku-online.de//bilder/350x350/7602/rapunzel-backerbsen-crossies.auto,Rapunzel,2,2
605,Nirwana vegane Schokolade mit Praliné-Füllung ,Rapunzel,2.29,0.1,2400.0,576.0,38.0,16.0,52.0,50.0,,4.3,0.1,https://kokku-online.de/rapunzel-nirwana-vegane-schokolade-mit-praline-fuellung/,https://kokku-online.de//bilder/350x350/7600/rapunzel-nirwana-vegane-schokolade-mit-praline-fuellung.auto,Rapunzel,2,0
606,Pesetas ,Sommer,2.59,0.15,2039.0,489.0,25.0,11.0,56.0,24.0,,7.6,0.11,https://kokku-online.de/sommer-pesetas-dinkelgebaeck/,https://kokku-online.de//bilder/350x350/17825/sommer-pesetas-dinkelgebaeck.auto,Other,0,2
607,"Cookies Cranberry, Mandel & Sesam glutenfrei ",Sommer,2.99,0.125,1884.0,450.0,19.0,7.3,63.0,36.0,,3.5,0.73,https://kokku-online.de/sommer-cookies-cranberry-mandel-und-sesam-glutenfrei/,https://kokku-online.de//bilder/350x350/17827/sommer-cookies-cranberry-mandel-und-sesam-glutenfrei.auto,Other,0,2
608,Cookies Schoko Cashew ,Sommer,2.99,0.125,2129.0,510.0,28.0,11.0,57.0,32.0,,4.9,0.83,https://kokku-online.de/sommer-cookies-schoko-cashew-glutenfrei/,https://kokku-online.de//bilder/350x350/17828/sommer-cookies-schoko-cashew-glutenfrei.auto,Other,0,2
609,Dinkel Vanille Kipferl ,Sommer,2.49,0.15,1926.0,459.0,20.0,8.9,61.0,22.0,,7.6,0.15,https://kokku-online.de/sommer-dinkel-vanille-kipferl/,https://kokku-online.de//bilder/350x350/17824/sommer-dinkel-vanille-kipferl.auto,Other,0,2
610,Kakao Nibs Natur ,Zotter,4.19,0.1,2546.0,617.0,54.0,33.0,11.0,0.6,,14.0,0.4,https://kokku-online.de/zotter-kakao-nibs-natur-mhd-02-12-2021/,https://kokku-online.de//bilder/350x350/16299/zotter-kakao-nibs-natur.auto,Zotter,2,0
611,Amore Mio °Haselnuss° Waffelschnitte ,Liebhart's,0.89,0.019,2181.0,523.0,30.2,12.3,53.1,35.9,,7.1,0.18,https://kokku-online.de/liebharts-amore-mio-haselnuss-waffelschnitte/,https://kokku-online.de//bilder/350x350/7398/liebharts-amore-mio-haselnuss-waffelschnitte.auto,Other,2,0
612,Kaugummi Spearmint ,XyliGum,1.29,0.017,724.0,173.0,0.0,0.0,71.0,0.0,,0.0,0.0,https://kokku-online.de/xyli-gum-kaugummi-spearmint/,https://kokku-online.de//bilder/350x350/7359/xyli-gum-kaugummi-spearmint.auto,Other,0,3
613,Cashews Würzig ,Landgarten,1.99,0.05,2275.0,547.0,40.0,8.8,29.0,13.0,,17.0,1.2,https://kokku-online.de/landgarten-cashews-wuerzig/,https://kokku-online.de//bilder/350x350/7313/landgarten-cashews-wuerzig.auto,Landgarten,2,0
614,Mandeln Würzig ,Landgarten,1.99,0.05,2666.0,646.0,58.0,5.8,3.8,3.2,,21.0,1.3,https://kokku-online.de/landgarten-mandeln-wuerzig/,https://kokku-online.de//bilder/350x350/7310/landgarten-mandeln-wuerzig.auto,Landgarten,2,0
615,Süße Kronen ,BeautySweeties,2.29,0.125,1403.0,330.0,0.1,0.1,80.0,52.0,,0.6,0.2,https://kokku-online.de/beauty-sweeties-suesse-kronen/,https://kokku-online.de//bilder/350x350/7230/beauty-sweeties-suesse-kronen.auto,Other,0,3
616,Cashews Kokos Curry ,Landgarten,1.99,0.05,2330.0,560.0,40.0,8.8,33.0,17.0,,17.0,0.7,https://kokku-online.de/landgarten-cashews-kokos-curry/,https://kokku-online.de//bilder/350x350/7283/landgarten-cashews-kokos-curry.auto,Landgarten,2,0
617,Kokos in Zartbitter ,Landgarten,1.99,0.05,2263.0,544.0,37.0,22.0,43.0,40.0,,5.6,0.03,https://kokku-online.de/landgarten-kokos-in-zartbitter/,https://kokku-online.de//bilder/350x350/7282/landgarten-kokos-in-zartbitter.auto,Landgarten,2,0
618,Mandeln Tomate Kräuter ,Landgarten,1.99,0.05,2442.0,592.0,52.0,4.3,5.3,3.8,,18.0,0.72,https://kokku-online.de/landgarten-mandeln-tomate-kraeuter/,https://kokku-online.de//bilder/350x350/7277/landgarten-mandeln-tomate-kraeuter.auto,Landgarten,2,0
619,Soja Snack Original ,Landgarten,1.29,0.05,1882.0,452.0,24.0,3.7,10.0,2.8,,42.0,1.9,https://kokku-online.de/landgarten-bio-knabber-soja/,https://kokku-online.de//bilder/350x350/7278/landgarten-bio-knabber-soja.auto,Landgarten,2,4
620,Knabber Mix Original ,Landgarten,1.69,0.05,2144.0,516.0,34.0,5.2,9.1,2.5,,38.0,1.3,https://kokku-online.de/landgarten-bio-knabber-mix/,https://kokku-online.de//bilder/350x350/7276/landgarten-bio-knabber-mix.auto,Landgarten,2,4
621,°Zuckerfreie° Häschen ,BeautySweeties,2.29,0.125,942.0,225.0,0.1,0.1,81.0,0.1,,0.3,0.2,https://kokku-online.de/beautysweeties-zuckerfreie-haeschen/,https://kokku-online.de//bilder/350x350/7231/beautysweeties-zuckerfreie-haeschen.auto,Other,0,3
622,Saure Katzen ,BeautySweeties,2.29,0.125,1457.0,343.0,0.1,0.1,84.0,65.0,,0.1,0.2,https://kokku-online.de/beautysweeties-saure-katzen/,https://kokku-online.de//bilder/350x350/7232/beautysweeties-saure-katzen.auto,Other,0,3
623,Malz & Traubenzuckerbären ,frusano,1.99,0.1,1380.0,330.0,,0.2,79.0,52.0,,0.0,0.22,https://kokku-online.de/frusano-fit-for-fun-fitnessbaeren/,https://kokku-online.de//bilder/350x350/15393/frusano-fit-for-fun-fitnessbaeren.auto,Other,0,3
624,Karamell Bonbons ,Kuhbonbon,3.49,0.165,1797.0,426.0,12.0,8.1,75.0,54.0,,3.8,0.28,https://kokku-online.de/kuhbonbon-vegane-karamell-bonbons/,https://kokku-online.de//bilder/350x350/10121/kuhbonbon-vegane-karamell-bonbons.auto,Other,0,3
625,Schokoladen Bärchen ,Plamil,4.89,0.125,2458.0,591.0,40.9,24.0,51.1,42.5,,2.8,0.07,https://kokku-online.de/plamil-schokoladen-baerchen/,https://kokku-online.de//bilder/350x350/6806/plamil-schokoladen-baerchen.auto,Plamil,6,0
626,°Sunny Almond° Dunkle Mandel Nougat & Crisp ,iChoc,1.69,0.05,2426.0,584.0,41.6,15.3,38.7,30.2,,9.4,0.07,https://kokku-online.de/ichoc-sunny-almond-dunkle-mandel-nougat-und-crisp/,https://kokku-online.de//bilder/350x350/6545/ichoc-sunny-almond-dunkle-mandel-nougat-und-crisp.auto,Other,2,0
627,Dinkel Rübli Kekse ,Sommer,2.49,0.15,1946.0,465.0,20.0,9.8,57.0,13.0,,9.6,0.18,https://kokku-online.de/sommer-dinkel-ruebli-kekse/,https://kokku-online.de//bilder/350x350/17823/sommer-dinkel-ruebli-kekse.auto,Other,0,2
628,BIG °zuckerfreie° Schoko Drops ,Plamil,15.49,1.0,2288.0,555.0,47.0,28.0,27.5,1.5,,9.2,0.07,https://kokku-online.de/plamil-milch-und-zuckerfreie-schoko-drops-grosspack/,https://kokku-online.de//bilder/350x350/6176/plamil-milch-und-zuckerfreie-schoko-drops-grosspack.auto,Plamil,6,0
629,Classic ,iChoc,1.99,0.08,2377.0,570.0,36.4,21.5,57.5,46.7,,1.8,0.11,https://kokku-online.de/ichoc-classic/,https://kokku-online.de//bilder/350x350/6149/ichoc-classic.auto,Other,2,0
630,Choccy Schoko Buttons ,Moo Free,0.99,0.025,2252.0,540.0,31.0,19.0,58.0,41.0,,3.1,0.0,https://kokku-online.de/moo-free-reismilch-schoko-drops/,https://kokku-online.de//bilder/350x350/15062/moo-free-reismilch-schoko-drops.auto,Moo Free,2,0
631,Kirschbomben Lebkuchen ,rosmarin BIOBACK,4.99,0.2,1454.0,345.0,9.3,5.5,59.0,41.0,,4.0,0.003,https://kokku-online.de/rosmarin-bioback-kirschbomben/,https://kokku-online.de//bilder/350x350/3772/rosmarin-bioback-kirschbomben.auto,rosmarin BIOBACK,0,3
632,BIG Baking Chocolate - Schoko Drops ,Plamil,13.29,1.0,2213.0,513.0,30.9,18.4,53.0,48.5,,6.8,0.07,https://kokku-online.de/plamil-milchfreie-schoko-drops-grosspack/,https://kokku-online.de//bilder/350x350/6033/plamil-milchfreie-schoko-drops-grosspack.auto,Plamil,6,0
633,Janosch Bärenfreunde - Fructosefreie Gummibären ,frusano,1.39,0.05,1316.0,314.0,0.2,0.2,77.0,53.2,,0.0,0.22,https://kokku-online.de/frusano-janosch-baerenfreunde-gummibaeren/,https://kokku-online.de//bilder/350x350/5885/frusano-janosch-baerenfreunde-gummibaeren.auto,Other,0,3
634,Süße Lakritz °Schnüre° ,Candy Tree,1.99,0.075,1498.0,353.0,0.2,0.1,85.4,41.4,,2.1,0.22,https://kokku-online.de/candy-tree-suesse-lakritz-schnuere/,https://kokku-online.de//bilder/350x350/5760/candy-tree-suesse-lakritz-schnuere.auto,Candy Tree,0,3
635,Riegel °Pecan Meersalz° ,Lovechock,2.49,0.04,2546.0,615.0,51.0,24.0,28.0,22.0,,7.0,0.48,https://kokku-online.de/lovechock-roh-schokoriegel-pecan-maca/,https://kokku-online.de//bilder/350x350/17845/lovechock-roh-schokoriegel-pecan-maca.auto,Lovechock,5,0
636,Riegel °Pur Kakaonibs° ,Lovechock,2.49,0.04,2674.0,646.0,55.0,33.0,26.0,16.0,,8.0,0.04,https://kokku-online.de/lovechock-riegel-pur-kakaonibs/,https://kokku-online.de//bilder/350x350/16118/lovechock-riegel-pur-kakaonibs.auto,Lovechock,5,0
637,Kakao Creme Waffeln ,3 Pauly,1.99,0.125,2341.0,562.0,34.0,17.0,56.0,28.0,,4.4,0.28,https://kokku-online.de/3-pauly-kakao-creme-waffeln/,https://kokku-online.de//bilder/350x350/5423/3-pauly-kakao-creme-waffeln.auto,Other,2,0
638,Schokoladen Herzen ,Plamil,4.89,0.125,2458.0,591.0,40.9,24.0,51.1,42.5,,2.8,0.07,https://kokku-online.de/plamil-bio-schokoladen-herzen/,https://kokku-online.de//bilder/350x350/5403/plamil-bio-schokoladen-herzen.auto,Plamil,6,0
639,Mürbeteig Torteletts ,3 Pauly,2.49,0.15,2000.0,476.0,18.0,8.6,75.0,29.0,,2.9,0.29,https://kokku-online.de/3-pauly-muerbeteig-torteletts/,https://kokku-online.de//bilder/350x350/7331/3-pauly-muerbeteig-torteletts.auto,Other,0,2
640,Vegane Cola Fläschchen ,SOBO,1.49,0.075,1206.0,288.0,0.0,0.0,55.0,41.0,,0.9,0.2,https://kokku-online.de/sobo-vegane-gummi-cola-flaeschchen/,https://kokku-online.de//bilder/350x350/10306/sobo-vegane-gummi-cola-flaeschchen.auto,Other,0,3
641,Brownies Backmischung ,BauckHof,3.29,0.4,1663.0,393.0,5.1,3.0,81.0,54.0,,4.4,0.19,https://kokku-online.de/bauckhof-brownies-backmischung/,https://kokku-online.de//bilder/350x350/7823/bauckhof-brownies-backmischung.auto,Other,0,3
642,VEGOLINO feine Nougat Pralinés ,Vego Chocolate,4.99,0.18,2451.0,589.0,40.0,14.0,48.0,44.0,,6.5,0.0,https://kokku-online.de/vego-chocolate-vegolino-feine-nougat-pralines/,https://kokku-online.de//bilder/350x350/10393/vego-chocolate-vegolino-feine-nougat-pralines.auto,Other,2,0
643,Dinkel Zitronenkuchen Backmischung ,BauckHof,3.69,0.485,1512.0,356.0,0.8,0.1,78.0,30.0,,7.5,0.85,https://kokku-online.de/bauckhof-dinkel-zitronenkuchen-backmischung/,https://kokku-online.de//bilder/350x350/8338/bauckhof-dinkel-zitronenkuchen-backmischung.auto,Other,0,3
644,Super Nut ,iChoc,1.99,0.08,2465.0,593.0,41.5,18.0,48.6,37.5,,4.2,0.09,https://kokku-online.de/ichoc-super-nut/,https://kokku-online.de//bilder/350x350/4451/ichoc-super-nut.auto,Other,2,0
645,Pectino Teddy Gummibären ,Pural,1.79,0.1,1378.0,325.0,0.1,0.1,78.3,57.8,,0.0,0.25,https://kokku-online.de/pural-pectino-teddy-gummibaeren/,https://kokku-online.de//bilder/350x350/4216/pural-pectino-teddy-gummibaeren.auto,Other,0,3
646,BioBis °Vanille° Doppelkeks ,Pural,2.09,0.3,2044.0,482.0,20.0,10.0,69.0,27.0,,5.6,0.575,https://kokku-online.de/pural-biobis-doppelkeks-vanille/,https://kokku-online.de//bilder/350x350/4012/pural-biobis-doppelkeks-vanille.auto,Other,0,2
647,Mandel Orange Riegel ,Vivani,0.99,0.035,2367.0,568.0,36.6,20.6,54.9,43.7,,3.0,0.0,https://kokku-online.de/vivani-mandel-orange-riegel/,https://kokku-online.de//bilder/350x350/14241/vivani-mandel-orange-riegel.auto,Vivani,2,0
648,Helle Schokolade °zuckerfrei° ,Plamil,2.79,0.1,2346.0,567.0,47.0,26.0,26.3,2.3,,14.6,0.1,https://kokku-online.de/plamil-martello-milch-schokolade-ohne-zucker/,https://kokku-online.de//bilder/350x350/8012/plamil-martello-milch-schokolade-ohne-zucker.auto,Plamil,6,0
649,BioBis °Dinkel Choc° Doppelkeks ,Pural,2.49,0.3,2049.0,489.0,22.0,10.0,63.0,26.0,,7.5,0.4,https://kokku-online.de/pural-biobis-doppelkeks-dinkel-choc/,https://kokku-online.de//bilder/350x350/3940/pural-biobis-doppelkeks-dinkel-choc.auto,Other,0,2
650,Black Cherry Riegel ,Vivani,0.99,0.035,2416.0,582.0,42.4,26.7,41.4,37.6,,4.8,,https://kokku-online.de/vivani-black-cherry/,https://kokku-online.de//bilder/350x350/14242/vivani-black-cherry.auto,Vivani,2,0
651,Dark Nougat Croccante Riegel ,Vivani,0.99,0.035,2354.0,573.0,39.2,15.8,45.8,38.9,,6.1,,https://kokku-online.de/vivani-dark-nougat-croccante/,https://kokku-online.de//bilder/350x350/14243/vivani-dark-nougat-croccante.auto,Vivani,2,0
652,White Vanilla ,iChoc,1.99,0.08,2478.0,595.0,40.5,24.3,56.6,43.1,,0.4,0.1,https://kokku-online.de/ichoc-white-vanilla/,https://kokku-online.de//bilder/350x350/9045/ichoc-white-vanilla.auto,Other,2,0
653,Mandel Orange ,iChoc,1.99,0.08,2367.0,568.0,36.6,20.6,54.9,43.7,,3.0,0.0,https://kokku-online.de/ichoc-almond-orange/,https://kokku-online.de//bilder/350x350/3989/ichoc-almond-orange.auto,Other,2,0
654,Choco Cookie ,iChoc,1.99,0.08,2337.0,561.0,35.2,20.7,56.1,42.2,,3.0,0.0,https://kokku-online.de/ichoc-choco-cookie/,https://kokku-online.de//bilder/350x350/3991/ichoc-choco-cookie.auto,Other,2,0
655,White Nougat Crisp ,iChoc,1.99,0.08,2441.0,586.0,39.0,15.6,54.3,44.0,,3.6,0.0,https://kokku-online.de/ichoc-white-nougat-crisp/,https://kokku-online.de//bilder/350x350/3990/ichoc-white-nougat-crisp.auto,Other,2,0
656,Mini Moos °Original° Schoko Riegel ,Moo Free,0.99,0.02,2253.0,540.0,31.0,19.0,58.0,41.0,,3.0,0.0,https://kokku-online.de/moo-free-mini-moos-schoko-riegel/,https://kokku-online.de//bilder/350x350/15182/moo-free-mini-moos-schoko-riegel.auto,Moo Free,2,0
657,Lutscher °Schwarze Johannisbeere° ,Candy Tree,0.69,0.012,1541.0,363.0,0.2,0.0,89.8,53.7,,0.4,0.0,https://kokku-online.de/candy-tree-lutscher-schwarze-johannisbeere/,https://kokku-online.de//bilder/350x350/2887/candy-tree-lutscher-schwarze-johannisbeere.auto,Candy Tree,0,3
658,Mini Moos °Bunny Cumb° Riegel ,Moo Free,0.99,0.023,2213.0,530.0,29.0,18.0,61.0,43.0,,2.0,0.08,https://kokku-online.de/moo-free-mini-moos-honig-toffee-crunchy-riegel/,https://kokku-online.de//bilder/350x350/15077/moo-free-mini-moos-honig-toffee-crunchy-riegel.auto,Moo Free,2,0
659,Mini Moos °Minze° Schoko Riegel ,Moo Free,0.99,0.02,2250.0,539.0,31.0,19.0,58.0,41.0,,3.0,0.0,https://kokku-online.de/moo-free-mini-moos-minz-schoko-riegel/,https://kokku-online.de//bilder/350x350/15183/moo-free-mini-moos-minz-schoko-riegel.auto,Moo Free,2,0
660,White Nougat Crisp Riegel ,Vivani,0.99,0.035,2441.0,586.0,39.0,15.6,53.8,41.7,,3.6,0.0,https://kokku-online.de/vivani-white-nougat-crisp/,https://kokku-online.de//bilder/350x350/14244/vivani-white-nougat-crisp.auto,Vivani,2,0
661,Mini Moos °Orange° Schokoriegel ,Moo Free,0.99,0.02,2236.0,536.0,31.0,19.0,58.0,41.0,,3.0,0.0,https://kokku-online.de/moo-free-cheeky-orange-bar/,https://kokku-online.de//bilder/350x350/15279/moo-free-cheeky-orange-bar.auto,Moo Free,2,0
662,Paradiso Konfekt ,Govinda,3.89,0.1,1350.0,337.0,24.0,17.5,43.0,11.4,,1.2,,https://kokku-online.de/govinda-paradiso-konfekt-nur-mit-agavensirup-gesuesst/,https://kokku-online.de//bilder/350x350/4642/govinda-paradiso-konfekt-nur-mit-agavensirup-gesuesst.auto,Other,0,2
663,°Original° Schokolade ,Moo Free,2.89,0.08,2252.0,540.0,31.0,19.0,58.0,41.0,,3.0,0.0,https://kokku-online.de/moo-free-schokolade-milchfrei-und-superlecker/,https://kokku-online.de//bilder/350x350/14949/moo-free-schokolade-milchfrei-und-superlecker.auto,Moo Free,2,0
664,VEGO Haselnuss Schokoriegel ,Vego Chocolate,3.39,0.15,2456.0,591.0,40.8,11.4,44.6,39.3,,8.2,0.0,https://kokku-online.de/vego-chocolate-vego-whole-hazelnut-chocolate-bar/,https://kokku-online.de//bilder/350x350/2270/vego-chocolate-vego-whole-hazelnut-chocolate-bar.auto,Other,2,0
665,Dinkel Waffelröllchen mit Schokolade ,Rosengarten,4.59,0.2,1908.0,456.0,21.4,11.2,54.4,27.6,,8.4,0.4,https://kokku-online.de/rosengarten-dinkel-waffelroellchen-mit-schokolade/,https://kokku-online.de//bilder/350x350/15886/rosengarten-dinkel-waffelroellchen-mit-schokolade.auto,Other,0,2
666,°Crunchy Peanut Butter° Energieriegel ,CLIF BAR,2.49,0.068,1696.0,403.0,10.5,1.7,59.0,28.0,,16.0,0.86,https://kokku-online.de/clif-bar-energieriegel-crunchy-peanut-butter/,https://kokku-online.de//bilder/350x350/8773/clif-bar-energieriegel-crunchy-peanut-butter.auto,Other,0,2
667,°White Chocolate Macadamia° Energieriegel ,CLIF BAR,2.49,0.068,1729.0,411.0,11.0,2.7,62.0,31.0,,13.0,0.82,https://kokku-online.de/clif-bar-energieriegel-white-chocolate-macadamia/,https://kokku-online.de//bilder/350x350/7986/clif-bar-energieriegel-white-chocolate-macadamia.auto,Other,0,2
668,°Chocolate Almond Fudge° Energieriegel ,CLIF BAR,2.49,0.068,1689.0,400.0,9.0,1.9,63.0,29.0,,14.0,0.59,https://kokku-online.de/clif-bar-energieriegel-chocolate-almond-fudge/,https://kokku-online.de//bilder/350x350/8774/clif-bar-energieriegel-chocolate-almond-fudge.auto,Other,0,2
669,°Blueberry Crisp° Energieriegel ,CLIF BAR,2.49,0.068,1671.0,396.0,7.6,0.9,65.0,32.0,,14.0,0.65,https://kokku-online.de/clif-bar-energieriegel-blueberry-crisp/,https://kokku-online.de//bilder/350x350/7766/clif-bar-energieriegel-blueberry-crisp.auto,Other,0,2
670,°Chocolate Chip° Energieriegel ,CLIF BAR,2.49,0.068,1686.0,400.0,7.5,2.2,66.0,32.0,,14.0,0.52,https://kokku-online.de/clif-bar-energieriegel-chocolate-chip/,https://kokku-online.de//bilder/350x350/8333/clif-bar-energieriegel-chocolate-chip.auto,Other,0,2
671,So free Intense Mint 60% - Schokolade Minze ,Plamil,2.89,0.08,2334.0,562.0,38.5,24.0,42.3,39.1,,6.8,0.1,https://kokku-online.de/plamil-schokolade-minze/,https://kokku-online.de//bilder/350x350/8360/plamil-schokolade-minze.auto,Plamil,6,0
672,So Free Hanfsamen °zuckerfrei° ,Plamil,2.89,0.07,2685.0,648.0,46.5,27.0,28.0,1.0,,10.5,0.07,https://kokku-online.de/plamil-schokolade-hanf-ohne-zucker/,https://kokku-online.de//bilder/350x350/7800/plamil-schokolade-hanf-ohne-zucker.auto,Plamil,6,0
673,Raw Bite Coconut ,Raw Bite Rohkostriegel,1.79,0.05,1928.0,461.0,23.0,11.0,53.0,38.0,,7.0,0.031,https://kokku-online.de/raw-bite-raw-bite-coconut/,https://kokku-online.de//bilder/350x350/1948/raw-bite-raw-bite-coconut.auto,Other,0,2
674,Raw Bite Spicy Lime ,Raw Bite Rohkostriegel,1.79,0.05,1824.0,436.0,20.0,3.0,53.0,39.0,,8.0,0.018,https://kokku-online.de/raw-bite-raw-bite-spicy-lime/,https://kokku-online.de//bilder/350x350/1946/raw-bite-raw-bite-spicy-lime.auto,Other,0,2
675,Raw Bite Cashew ,Raw Bite Rohkostriegel,1.79,0.05,1942.0,464.0,23.0,5.0,52.0,32.0,,9.0,0.003,https://kokku-online.de/raw-bite-raw-bite-cashew/,https://kokku-online.de//bilder/350x350/6125/raw-bite-raw-bite-cashew.auto,Other,0,2
676,Raw Bite Cacao ,Raw Bite Rohkostriegel,1.79,0.05,1879.0,449.0,22.0,4.0,48.0,35.0,,23.0,0.018,https://kokku-online.de/raw-bite-raw-bite-cacao/,https://kokku-online.de//bilder/350x350/6124/raw-bite-raw-bite-cacao.auto,Other,0,2
677,Raw Bite Protein ,Raw Bite Rohkostriegel,1.79,0.05,1671.0,401.0,20.0,3.0,36.0,30.0,,20.0,0.02,https://kokku-online.de/raw-bite-raw-bite-protein/,https://kokku-online.de//bilder/350x350/1942/raw-bite-raw-bite-protein.auto,Other,0,2
678,Raw Bite Vanilla Berries ,Raw Bite Rohkostriegel,1.79,0.05,1705.0,408.0,16.0,1.0,52.0,42.0,,8.0,0.015,https://kokku-online.de/raw-bite-raw-bite-vanilla-berry/,https://kokku-online.de//bilder/350x350/1938/raw-bite-raw-bite-vanilla-berry.auto,Other,0,2
679,Raw Bite Apple Cinnamon ,Raw Bite Rohkostriegel,1.79,0.05,1781.0,426.0,16.0,2.0,57.0,46.0,,8.0,0.03,https://kokku-online.de/raw-bite-raw-bite-apple-cinnamon/,https://kokku-online.de//bilder/350x350/1936/raw-bite-raw-bite-apple-cinnamon.auto,Other,0,2
680,Amarenakirsche in Zartbitter ,Landgarten,1.99,0.05,2118.0,509.0,32.0,19.0,46.0,43.0,,5.1,0.03,https://kokku-online.de/landgarten-naschfruechte-amarenakirsche-zartbitter/,https://kokku-online.de//bilder/350x350/1868/landgarten-naschfruechte-amarenakirsche-zartbitter.auto,Landgarten,2,0
681,Ingwer in Zartbitterschokolade ,Landgarten,1.89,0.07,1978.0,473.0,23.0,15.0,59.0,54.0,,4.2,0.1,https://kokku-online.de/landgarten-ingwer-in-zartbitterschokolade/,https://kokku-online.de//bilder/350x350/18910/landgarten-ingwer-in-zartbitterschokolade.auto,Landgarten,2,2
682,Himbeere in Zartbitter ,Landgarten,1.99,0.05,2158.0,519.0,35.0,21.0,39.0,37.0,,6.2,0.02,https://kokku-online.de/landgarten-naschfruechte-himbeere-zartbitter/,https://kokku-online.de//bilder/350x350/1606/landgarten-naschfruechte-himbeere-zartbitter.auto,Landgarten,2,0
